,Tipo,Distrito,Cuartos,Vacantes,Suites,Area,Valor,Mantenimiento,Impuesto
19070,Departamento,Rímac,2,1,1,90,7950.0,,
19071,Departamento,San Borja,2,0,0,75,2800.0,550.0,70.0
19072,Casa,Mi Perú,2,0,0,115,1200.0,,
19073,Departamento,Mi Perú,2,1,0,68,1650.0,540.0,
19074,Departamento,Jesús María,2,1,1,75,2100.0,737.0,130.0
19075,Departamento,Ate,3,2,1,129,5500.0,2320.0,
19076,Departamento,Ate,2,1,1,90,2750.0,1300.0,154.0
19077,Departamento,Santa Anita,2,0,0,58,900.0,465.0,35.0
19078,Departamento,Ate,3,2,1,122,2600.0,1700.0,294.0
19079,Cochera,San Borja,0,0,0,11,400.0,350.0,100.0
19080,Departamento,Ate,4,3,4,291,17000.0,5100.0,1700.0
19081,Casa,Chorrillos,2,0,0,60,850.0,,13.0
19082,Departamento,San Borja,3,1,0,130,3100.0,1364.0,213.0
19083,Departamento,San Borja,3,0,1,130,3800.0,1500.0,
19084,Departamento,Santa Rosa,2,0,0,67,900.0,500.0,
19085,Departamento,Ate,4,4,4,333,15000.0,3500.0,8000.0
19086,Casa,San Isidro,1,0,0,30,1100.0,,
19087,Departamento,Punta Hermosa,3,1,0,124,2900.0,1185.0,
19088,Casa,Lince,2,1,0,91,1200.0,,
19089,Departamento,Comas,2,1,0,90,4000.0,1550.0,187.0
19090,Departamento,Lurín,3,1,0,130,3300.0,600.0,216.0
19091,Departamento,Rímac,3,1,1,101,7000.0,700.0,3500.0
19092,Departamento,Ate,4,4,4,392,24900.0,7000.0,3000.0
19093,Departamento,Rímac,3,2,1,170,11000.0,3500.0,900.0
19094,Departamento,Ate,4,2,4,217,7000.0,2698.0,708.0
19095,Departamento,Rímac,3,2,1,200,7500.0,3340.0,840.0
19096,Departamento,Jesús María,3,2,2,141,2700.0,810.0,150.0
19097,Departamento,San Borja,3,0,0,130,3800.0,1141.0,309.0
19098,Departamento,San Borja,1,0,0,19,1100.0,488.0,30.0
19099,Casa en condominio,Ate,4,4,4,800,10000.0,1200.0,1404.0
19100,Departamento,Villa El Salvador,2,1,0,76,2400.0,600.0,
19101,Edificio completo,Punta Negra,0,0,0,8300,420000.0,,4400.0
19102,Departamento,Villa El Salvador,1,0,0,38,1500.0,504.0,57.0
19103,Departamento,Ate,4,3,1,230,6500.0,4000.0,5000.0
19104,Departamento,Chaclacayo,2,1,0,60,1000.0,330.0,48.0
19105,Departamento,San Miguel,3,1,1,129,1580.0,930.0,116.0
19106,Departamento,Ate,2,1,1,78,1200.0,1099.0,149.0
19107,Departamento,Ate,4,1,2,354,6000.0,1770.0,
19108,Departamento,Ate,1,1,0,60,1900.0,1900.0,300.0
19109,Departamento,Punta Negra,2,0,0,60,1100.0,350.0,20.0
19110,Departamento,San Borja,2,1,0,75,2590.0,800.0,
19111,Departamento,Jesús María,3,2,1,85,1650.0,1200.0,174.0
19112,Departamento,San Miguel,3,0,0,72,1600.0,489.0,24.0
19113,Departamento,Comas,3,1,1,155,10000.0,2450.0,405.0
19114,Departamento,Rímac,3,1,1,160,8900.0,1600.0,
19115,Departamento,San Borja,2,1,1,90,3700.0,1030.0,260.0
19116,Departamento,La Punta,3,1,1,80,1000.0,965.0,89.0
19117,Departamento,Punta Hermosa,2,1,1,83,3000.0,905.0,151.0
19118,Departamento,Rímac,3,1,0,140,7000.0,2051.0,582.0
19119,Departamento,Lince,2,1,0,50,850.0,340.0,
19120,Departamento,San Borja,3,0,3,184,7200.0,1880.0,502.0
19121,Departamento,Callao,2,1,0,60,1200.0,708.0,148.0
19122,Departamento,Ancón,4,3,4,403,16000.0,,
19123,Departamento,El Agustino,2,0,0,60,1300.0,559.0,
19124,Departamento,San Borja,3,0,1,100,4500.0,600.0,180.0
19125,Departamento,Santiago de Surco,2,0,0,31,900.0,250.0,20.0
19126,Habitación,Rímac,1,0,0,20,1800.0,672.0,58.0
19127,Casa en condominio,Ate,4,4,1,400,8000.0,800.0,
19128,Departamento,San Juan de Miraflores,2,0,0,50,800.0,,
19129,Casa en condominio,Ate,4,3,4,337,12500.0,1000.0,1000.0
19130,Departamento,Rímac,1,1,0,60,3000.0,850.0,200.0
19131,Departamento,San Borja,2,1,1,120,3100.0,1380.0,373.0
19132,Departamento,Callao,3,1,1,93,2200.0,516.0,175.0
19133,Casa en condominio,Ate,5,5,5,850,25000.0,2134.0,
19134,Departamento,Rímac,3,2,3,300,15000.0,4500.0,1700.0
19135,Departamento,Lurín,0,0,0,20,1100.0,563.0,25.0
19136,Departamento,Barranco,3,0,0,65,1200.0,165.0,20.0
19137,Departamento,Villa El Salvador,1,1,0,50,2000.0,580.0,70.0
19138,Flat,Chorrillos,1,1,1,46,3200.0,1150.0,100.0
19139,Departamento,Ate,4,4,4,276,6500.0,1100.0,770.0
19140,Departamento,Jesús María,3,2,1,115,2400.0,1040.0,200.0
19141,Departamento,La Punta,1,1,0,54,850.0,347.0,14.0
19142,Edificio completo,Callao,0,0,0,500,25000.0,,
19143,Casa,Ate,2,0,2,74,1850.0,,162.0
19144,Departamento,La Punta,2,1,0,65,1100.0,800.0,
19145,Departamento,San Borja,3,0,0,99,2300.0,650.0,71.0
19146,Habitación,San Borja,1,0,0,28,1100.0,450.0,54.0
19147,Casa en condominio,Ate,5,4,5,564,20000.0,1918.0,1743.0
19148,Departamento,Ancón,4,3,3,156,5500.0,2250.0,3400.0
19149,Casa,La Punta,1,0,0,40,550.0,,
19150,Departamento,Mi Perú,2,1,1,79,1900.0,506.0,
19151,Departamento,San Borja,3,1,0,160,5700.0,1700.0,37.0
19152,Departamento,Ate,2,1,1,70,1400.0,650.0,
19153,Casa,Santiago de Surco,1,1,0,60,700.0,,
19154,Departamento,Magdalena del Mar,2,1,0,80,2000.0,600.0,
19155,Departamento,Ate,4,3,4,300,16000.0,1250.0,900.0
19156,Departamento,San Borja,2,1,1,100,3990.0,,
19157,Departamento,Ate,3,2,3,155,5900.0,1850.0,332.0
19158,Departamento,Lurín,2,0,1,75,2100.0,725.0,
19159,Edificio completo,San Luis,0,5,0,360,10500.0,,
19160,Departamento,Ate,3,3,3,169,7500.0,3500.0,1004.0
19161,Departamento,Ate,2,2,1,78,2800.0,1300.0,1400.0
19162,Flat,Rímac,1,1,0,45,4000.0,1800.0,234.0
19163,Departamento,Mi Perú,2,1,0,93,1500.0,700.0,
19164,Departamento,Chaclacayo,1,1,0,50,950.0,170.0,26.0
19165,Departamento,Jesús María,2,1,1,66,1500.0,494.0,74.0
19166,Departamento,Ate,3,2,1,193,5000.0,3330.0,878.0
19167,Departamento,San Miguel,2,0,0,76,1450.0,330.0,20.0
19168,Departamento,Villa El Salvador,1,0,0,40,2000.0,500.0,70.0
19169,Casa,San Miguel,1,0,0,40,1000.0,,17.0
19170,Departamento,La Punta,1,0,0,40,2000.0,600.0,50.0
19171,Departamento,Lince,2,1,0,50,750.0,300.0,
19172,Departamento,La Punta,2,1,0,92,1700.0,700.0,
19173,Departamento,San Miguel,2,0,0,65,1500.0,550.0,90.0
19174,Departamento,Chorrillos,4,2,2,160,8500.0,2660.0,280.0
19175,Departamento,Jesús María,2,1,1,86,2200.0,695.0,143.0
19176,Departamento,San Borja,3,1,1,180,6500.0,2400.0,
19177,Departamento,Santa Anita,1,0,0,47,900.0,320.0,16.0
19178,Departamento,San Miguel,3,1,1,170,3200.0,1400.0,200.0
19179,Departamento,Mi Perú,2,1,1,115,1800.0,602.0,
19180,Habitación,San Borja,1,0,0,35,1100.0,450.0,558.0
19181,Departamento,Ate,1,1,1,50,1900.0,1129.0,352.0
19182,Departamento,Mi Perú,2,1,1,121,2600.0,485.0,
19183,Departamento,San Miguel,3,1,1,192,4000.0,2300.0,241.0
19184,Habitación,San Miguel,1,0,0,30,990.0,,
19185,Departamento,Comas,4,1,1,430,16000.0,2000.0,717.0
19186,Departamento,Comas,1,0,0,60,3200.0,610.0,126.0
19187,Departamento,San Borja,1,0,0,40,1100.0,800.0,100.0
19188,Departamento,Rímac,3,1,0,93,4460.0,960.0,
19189,Casa,La Perla,2,2,0,70,950.0,,
19190,Departamento,Comas,3,1,1,255,7000.0,3500.0,697.0
19191,Departamento,Callao,3,1,1,90,2500.0,740.0,124.0
19192,Departamento,Lince,2,1,1,65,2500.0,665.0,50.0
19193,Departamento,Ate,2,1,1,77,2000.0,858.0,140.0
19194,Departamento,Ancón,3,1,1,80,2900.0,1300.0,
19195,Departamento,San Miguel,3,1,0,70,2000.0,592.0,88.0
19196,Departamento,Ate,2,1,1,68,1650.0,855.0,100.0
19197,Departamento,Ate,4,4,4,310,8000.0,2150.0,
19198,Habitación,Carmen de La Legua,1,0,0,18,485.0,,
19199,Departamento,Pueblo Libre,2,2,2,140,5800.0,1600.0,500.0
19200,Departamento,Jesús María,2,1,1,100,2500.0,520.0,
19201,Departamento,Pueblo Libre,4,3,4,460,35000.0,4000.0,
19202,Departamento,San Miguel,2,0,0,62,1400.0,250.0,47.0
19203,Departamento,Pueblo Libre,3,3,3,227,13500.0,3960.0,980.0
19204,Departamento,La Punta,2,1,2,60,1100.0,600.0,50.0
19205,Departamento,Ventanilla,1,0,0,50,800.0,176.0,24.0
19206,Departamento,San Bartolo,3,1,1,140,4500.0,1600.0,
19207,Casa en condominio,Mi Perú,2,1,0,85,1300.0,150.0,
19208,Casa,Lince,4,1,3,100,1600.0,,
19209,Departamento,Los Olivos,2,1,0,60,1500.0,772.0,
19210,Departamento,Jesús María,3,2,1,100,3200.0,1190.0,433.0
19211,Departamento,Rímac,2,0,1,76,4500.0,600.0,167.0
19212,Habitación,Pachacámac,1,0,0,30,800.0,350.0,
19213,Departamento,Ate,3,1,1,131,2800.0,1400.0,4015.0
19214,Departamento,Ate,3,2,1,120,7500.0,3100.0,
19215,Departamento,Ate,3,1,1,112,3200.0,1700.0,320.0
19216,Departamento,San Borja,3,1,1,150,3800.0,1230.0,377.0
